Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2015,30,Baltimore City,221,The Mount Washington School,Elementary,9,36,<= 5.0,*,<= 5.0,*,402,20160624
2015,30,Baltimore City,221,The Mount Washington School,Middle,12,25,7.6,16,<= 5.0,*,209.2,20160624
2015,30,Baltimore City,223,Pimlico Elementary,Elementary,51.9,134,24.4,63,27.5,71,258,20160624
2015,30,Baltimore City,223,Pimlico Elementary,Middle,51.5,70,21.3,29,30.1,41,136,20160624
2015,30,Baltimore City,224,Grove Park Elementary,Elementary,56.6,103,26.9,49,29.7,54,182.1,20160624
2015,30,Baltimore City,224,Grove Park Elementary,Middle,38.9,39,20.9,21,17.9,18,100.4,20160624
2015,30,Baltimore City,225,Westport Academy,Elementary,41.5,94,24.8,56,16.8,38,226.2,20160624
2015,30,Baltimore City,225,Westport Academy,Middle,38,35,18.4,17,19.5,18,92.2,20160624
2015,30,Baltimore City,226,Violetville Elementary/Middle,Elementary,24.8,77,11.9,37,12.9,40,310.1,20160624
2015,30,Baltimore City,226,Violetville Elementary/Middle,Middle,26.4,44,13.8,23,12.6,21,166.4,20160624
2015,30,Baltimore City,228,John Ruhrah Elementary,Elementary,18.9,95,8.8,44,10.2,51,501.9,20160624
2015,30,Baltimore City,228,John Ruhrah Elementary,Middle,19.4,37,8.9,17,10.5,20,190.3,20160624
2015,30,Baltimore City,229,Holabird Elementary,Elementary,31.7,109,21.5,74,10.2,35,343.9,20160624
2015,30,Baltimore City,229,Holabird Elementary,Middle,37,36,20.6,20,16.4,16,97.3,20160624
2015,30,Baltimore City,231,Brehms Lane Elementary,Elementary,40.3,258,21.4,137,18.9,121,640.5,20160624
2015,30,Baltimore City,232,Thomas Jefferson Elementary,Elementary,17,50,7.5,22,9.5,28,293.8,20160624
2015,30,Baltimore City,232,Thomas Jefferson Elementary,Middle,19.8,30,8.6,13,11.2,17,151.4,20160624
2015,30,Baltimore City,233,Roland Park Elementary/Middle,Elementary,10.2,70,<= 5.0,*,5.7,39,687.3,20160624
2015,30,Baltimore City,233,Roland Park Elementary/Middle,Middle,9,61,<= 5.0,*,5.9,40,680,20160624
2015,30,Baltimore City,234,Arlington Elementary/Middle,Elementary,27.6,101,14.8,54,12.9,47,365.6,20160624
2015,30,Baltimore City,234,Arlington Elementary/Middle,Middle,27.2,49,12.8,23,14.4,26,180.2,20160624
2015,30,Baltimore City,235,Glenmount Elementary/Middle,Elementary,32,112,17.1,60,14.9,52,350,20160624
2015,30,Baltimore City,235,Glenmount Elementary/Middle,Middle,32.3,63,17.9,35,14.4,28,195.1,20160624
2015,30,Baltimore City,236,Hamilton Elementary/Middle,Elementary,25.6,105,14.6,60,11,45,410.6,20160624
2015,30,Baltimore City,236,Hamilton Elementary/Middle,Middle,15.4,46,8.4,25,7,21,298.4,20160624
2015,30,Baltimore City,237,Highlandtown Elementary #237,Elementary,30.8,156,19.9,101,10.9,55,506.7,20160624
2015,30,Baltimore City,237,Highlandtown Elementary #237,Middle,35.8,63,20.5,36,15.3,27,175.9,20160624
2015,30,Baltimore City,239,Benjamin Franklin High School at Masonville Cove,High,42.1,171,18.4,75,23.6,96,406.5,20160624
2015,30,Baltimore City,240,Graceland Park/O'Donnel Heights Elementary,Elementary,30.7,92,16.7,50,14,42,299.7,20160624
2015,30,Baltimore City,240,Graceland Park/O'Donnel Heights Elementary,Middle,35.9,42,19.6,23,16.2,19,117.1,20160624
2015,30,Baltimore City,241,Fallstaff Elementary,Elementary,31.8,82,15.9,41,15.9,41,257.8,20160624
2015,30,Baltimore City,241,Fallstaff Elementary,Middle,36.8,46,20.8,26,16,20,125,20160624
2015,30,Baltimore City,242,Northwood Elementary,Elementary,23.8,137,12.5,72,11.3,65,575.2,20160624
2015,30,Baltimore City,243,Armistead Gardens Elementary,Elementary,18.5,82,11.7,52,6.8,30,443.2,20160624
2015,30,Baltimore City,243,Armistead Gardens Elementary,Middle,17.1,28,11.6,19,5.5,9,163.7,20160624
2015,30,Baltimore City,245,Leith Walk Elementary,Elementary,17.3,153,8.8,78,8.5,75,884.7,20160624
2015,30,Baltimore City,245,Leith Walk Elementary,Middle,22,58,11.7,31,10.2,27,263.9,20160624
2015,30,Baltimore City,246,Beechfield Elementary,Elementary,44,179,18,73,26.1,106,406.6,20160624
2015,30,Baltimore City,246,Beechfield Elementary,Middle,35,60,16.3,28,18.7,32,171.4,20160624
2015,30,Baltimore City,247,Cross Country Elementary,Elementary,28.7,142,15.4,76,13.3,66,495,20160624
2015,30,Baltimore City,247,Cross Country Elementary,Middle,25.7,60,12,28,13.7,32,233.1,20160624
2015,30,Baltimore City,248,Sinclair Lane Elementary,Elementary,46.3,145,26.2,82,20.1,63,312.9,20160624
2015,30,Baltimore City,249,Medfield Heights Elementary,Elementary,16.5,60,7.2,26,9.4,34,362.7,20160624
2015,30,Baltimore City,250,"Dr. Bernard Harris, Sr. Elementary",Elementary,30.8,140,13.4,61,17.4,79,454.4,20160624
2015,30,Baltimore City,251,Callaway Elementary,Elementary,40,97,20.6,50,19.4,47,242.4,20160624
2015,30,Baltimore City,254,"Dr. Martin Luther King, Jr. Elementary",Elementary,46.9,94,21.5,43,25.5,51,200.3,20160624
2015,30,Baltimore City,254,"Dr. Martin Luther King, Jr. Elementary",Middle,32.5,29,12.3,11,20.2,18,89.3,20160624
2015,30,Baltimore City,256,Calvin M. Rodwell Elementary,Elementary,34.7,114,15.5,51,19.2,63,328.6,20160624
2015,30,Baltimore City,260,Frederick Elementary,Elementary,71.1,167,35.3,83,35.8,84,234.9,20160624
2015,30,Baltimore City,261,Lockerman Bundy Elementary,Elementary,41.9,94,21.4,48,20.5,46,224.5,20160624
2015,30,Baltimore City,262,Empowerment Academy,Elementary,10,18,6.1,11,<= 5.0,*,180.3,20160624
2015,30,Baltimore City,262,Empowerment Academy,Middle,13.8,10,5.5,4,8.3,6,72.6,20160624
2015,30,Baltimore City,301,William S. Baer School,Elementary,12.4,12,9.3,9,<= 5.0,*,96.6,20160624
2015,30,Baltimore City,301,William S. Baer School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2015,30,Baltimore City,301,William S. Baer School,High,7.4,2,<= 5.0,*,<= 5.0,*,27.1,20160624
