Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2011,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,33.1,109,<= 5.0,*,329,20120820
2011,02,Anne Arundel,4202,Lothian Elementary,Elementary,>= 95.0,*,*,33.8,118,<= 5.0,*,349,20120820
2011,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,43.7,122,<= 5.0,*,279,20120820
2011,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,>= 95.0,*,*,50.8,194,6.0,23,382,20120820
2011,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,48.6,162,<= 5.0,*,333,20120820
2011,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,31.4,120,<= 5.0,*,382,20120820
2011,02,Anne Arundel,4252,Traceys Elementary,Elementary,>= 95.0,*,*,30.3,94,6.8,21,310,20120820
2011,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,51.0,154,<= 5.0,*,302,20120820
2011,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,39.5,94,<= 5.0,*,238,20120820
2011,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,42.8,465,<= 5.0,*,1086,20120820
2011,02,Anne Arundel,4293,South River High,High,94.7,243988.5,257627,40.0,834,9.1,189,2085,20120820
2011,02,Anne Arundel,4304,Central Special School,Elementary,93.1,2712.5,2915,26.1,6,21.7,5,23,20120820
2011,02,Anne Arundel,4304,Central Special School,Middle,*,*,*,*,*,*,*,*,20120820
2011,02,Anne Arundel,4304,Central Special School,High,92.8,3830.0,4125,41.2,14,23.5,8,34,20120820
2011,02,Anne Arundel,4313,South River Evening High,High,87.5,4261.0,4868,*,*,*,*,*,20120820
2011,02,Anne Arundel,4410,Phoenix Center - Annapolis,Elementary,*,*,*,*,*,*,*,*,20120820
2011,02,Anne Arundel,4410,Phoenix Center - Annapolis,Middle,87.4,2210.5,2530,10.0,2,35.0,7,20,20120820
2011,02,Anne Arundel,4410,Phoenix Center - Annapolis,High,81.9,3995.0,4877,7.3,3,58.5,24,41,20120820
2011,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,64.7,211,<= 5.0,*,326,20120820
2011,02,Anne Arundel,6233,Monarch Academy,Elementary,>= 95.0,*,*,34.6,99,7.7,22,286,20120820
2011,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,39.8,11399,<= 5.0,*,28606,20120820
2011,02,Anne Arundel,A,All Anne Arundel Schools,Middle,>= 95.0,*,*,37.2,6225,9.0,1504,16726,20120820
2011,02,Anne Arundel,A,All Anne Arundel Schools,High,93.5,2582660.5,2761104,37.0,8259,14.3,3192,22307,20120820
2011,03,Baltimore County,0054,Evening High School,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,164,20120820
2011,03,Baltimore County,0069,Catonsville Center For Alternative Studies,High,85.9,6792.5,7903,*,*,*,*,*,20120820
2011,03,Baltimore County,0070,Meadowood Education Center,Middle,88.4,4619.5,5227,*,*,*,*,*,20120820
2011,03,Baltimore County,0072,Rosedale Center,Middle,82.5,6944.0,8417,6.7,3,51.1,23,45,20120820
2011,03,Baltimore County,0072,Rosedale Center,High,81.9,13660.0,16669,9.6,7,37.0,27,73,20120820
2011,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,*,20120820
2011,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,*,20120820
2011,03,Baltimore County,0075,Crossroads Center,Middle,89.0,12001.0,13484,14.3,17,38.7,46,119,20120820
2011,03,Baltimore County,0075,Crossroads Center,High,87.2,7835.5,8981,<= 5.0,*,43.3,29,67,20120820
2011,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,40.0,136,<= 5.0,*,340,20120820
2011,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,39.9,188,<= 5.0,*,471,20120820
2011,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,36.9,138,<= 5.0,*,374,20120820
2011,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,>= 95.0,*,*,31.1,110,10.5,37,354,20120820
2011,03,Baltimore County,0105,Johnnycake Elementary,Elementary,>= 95.0,*,*,30.8,144,8.3,39,468,20120820
2011,03,Baltimore County,0111,Maiden Choice School,Elementary,91.9,1972.5,2146,23.5,4,17.6,3,17,20120820
2011,03,Baltimore County,0111,Maiden Choice School,Middle,*,*,*,*,*,*,*,*,20120820
2011,03,Baltimore County,0111,Maiden Choice School,High,87.0,4218.0,4848,15.0,6,42.5,17,40,20120820
2011,03,Baltimore County,0112,Dogwood Elementary,Elementary,>= 95.0,*,*,34.8,147,5.5,23,422,20120820
2011,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,41.5,140,<= 5.0,*,337,20120820
2011,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,34.0,195,<= 5.0,*,574,20120820
2011,03,Baltimore County,0116,Woodbridge Elementary,Elementary,>= 95.0,*,*,37.1,99,7.5,20,267,20120820
2011,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,37.0,257,7.6,53,694,20120820
2011,03,Baltimore County,0155,Southwest Academy,Middle,>= 95.0,*,*,32.6,236,8.6,62,725,20120820
2011,03,Baltimore County,0172,Woodlawn High Center For Pre-Eng. Res.,High,87.5,165725.5,189450,12.8,201,40.2,632,1572,20120820
2011,03,Baltimore County,0174,Catonsville High,High,>= 95.0,*,*,44.9,788,8.0,141,1754,20120820
